80 17 1
11 16 1
97 144 0
21 133 1
35 10 1
21 119 0
43 9 0
72 113 0
95 54 0
11 54 0
76 120 0
21 92 1
35 69 1
126 104 1
22 72 0
97 2 0
4 36 0
140 55 1
2 38 0
17 102 0
22 143 1
45 68 0
12 57 0
115 10 0
119 83 1
59 22 0
48 124 0
12 128 0
30 100 1
61 143 0
143 144 0
56 56 0
25 23 0
104 39 1
65 80 0
26 110 0
72 148 1
77 3 0
102 58 0
56 22 0
38 80 0
35 1 1
83 41 1
19 113 1
25 120 1
44 10 0
36 22 1
67 25 1
75 111 0
148 18 0
138 76 1
8 117 0
2 134 0
76 36 0
3 70 0
71 124 0
101 141 0
111 32 0
99 56 0
7 57 0
42 77 0
129 66 0
36 138 0
63 56 0
20 67 0
85 62 1
20 41 1
121 110 0
148 114 1
28 33 0
130 64 0
91 59 1
104 133 0
108 11 0
103 80 1
67 138 0
24 41 0
118 128 0
5 0 1
142 111 0
56 147 0
81 31 0
122 62 0
144 87 0
61 59 0
80 120 1
117 125 1
43 73 0
146 80 1
87 25 0
50 116 0
78 93 1
4 55 1
36 84 0
10 132 0
43 132 1
143 42 1
85 9 1
8 78 0
137 38 0
111 120 0
31 91 0
40 35 0
76 79 0
36 88 1
38 138 1
149 73 1
101 127 0
80 114 1
127 46 1
52 89 0
118 44 0
90 138 0
144 143 0
73 24 1
74 101 1
103 65 0
103 70 0
133 95 0
103 75 0
95 138 0
132 69 0
104 73 0
27 118 0
80 76 1
87 106 0
129 131 0
29 13 0
104 11 1
90 115 0
101 121 0
121 53 1
72 51 0
1 17 0
104 124 0
132 136 0
231 82 2
158 27 2
152 48 2
284 118 2
181 88 2
285 142 2
268 50 2
271 110 2
287 66 2
237 36 2
275 104 2
207 123 2
204 20 2
245 14 2
242 90 2
294 61 2
277 6 2
216 69 2
258 17 2
299 52 2
292 77 2
151 144 2
256 149 2
280 84 2
254 61 2
267 54 2
289 125 2
281 125 2
173 96 2
221 59 2
255 17 2
273 30 2
241 63 2
290 30 2
185 115 2
246 56 2
150 121 2
282 113 2
276 63 2
168 70 2
161 131 2
164 6 2
222 131 2
239 26 2
199 72 2
159 142 2
160 0 2
154 61 2
293 23 2
218 79 2
252 2 2
209 110 2
203 128 2
234 143 2
214 148 2
178 38 2
259 42 2
223 128 2
212 108 2
238 86 2
272 73 2
172 124 2
240 23 2
179 41 2
295 77 2
229 87 2
220 127 2
247 106 2
153 109 2
186 38 2
170 51 2
224 4 2
283 121 2
196 123 2
226 94 2
260 87 2
190 120 2
210 121 2
175 110 2
193 44 2
157 123 2
192 104 2
253 102 2
225 21 2
230 74 2
228 125 2
286 102 2
217 129 2
243 6 2
187 7 2
198 72 2
262 76 2
244 126 2
169 134 2
215 101 2
219 84 2
174 86 2
257 70 2
156 140 2
264 127 2
191 116 2
195 18 2
296 143 2
155 0 2
182 104 2
232 125 2
236 105 2
211 0 2
235 104 2
194 113 2
180 97 2
200 145 2
270 139 2
183 71 2
248 51 2
251 40 2
189 5 2
288 100 2
269 61 2
165 20 2
208 119 2
291 88 2
227 26 2
171 0 2
202 80 2
162 34 2
265 123 2
298 38 2
249 105 2
266 94 2
274 118 2
263 138 2
213 12 2
176 89 2
201 19 2
206 34 2
177 140 2
233 70 2
163 128 2
250 72 2
188 113 2
197 28 2
205 109 2
166 132 2
167 38 2
261 93 2
297 80 2
279 108 2
184 73 2
278 64 2
237 88 2
228 27 2
235 18 2
242 38 2
249 109 2
265 42 2
257 3 2
277 65 2
181 109 2
151 108 2
293 15 2
295 120 2
168 103 2
231 115 2
255 78 2
194 58 2
290 33 2
219 129 2
208 90 2
260 101 2
191 51 2
276 3 2
191 122 2
216 101 2
156 126 2
211 11 2
219 51 2
295 105 2
295 32 2
193 58 2
239 5 2
275 140 2
294 4 2
248 148 2
289 139 2
181 54 2
260 144 2
287 68 2
250 16 2
165 2 2
199 40 2
245 34 2
176 54 2
265 118 2
292 50 2
206 113 2
269 117 2
256 91 2
279 106 2
289 10 2
154 25 2
244 32 2
224 64 2
275 62 2
242 9 2
210 8 2
297 20 2
260 90 2
189 132 2
269 125 2
206 118 2
263 7 2
197 87 2
205 30 2
200 20 2
279 111 2
166 133 2
278 51 2
210 102 2
260 34 2
245 52 2
157 43 2
291 147 2
171 118 2
254 29 2
206 96 2
242 18 2
228 113 2
206 56 2
296 140 2
170 111 2
172 117 2
181 54 2
177 116 2
243 59 2
281 79 2
222 58 2
187 137 2
245 127 2
187 141 2
222 90 2
257 17 2
192 92 2
245 148 2
278 24 2
245 95 2
206 128 2
244 74 2
228 91 2
220 19 2
233 82 2
249 148 2
151 63 2
230 5 2
204 120 2
268 126 2
244 5 2
177 43 2
212 42 2
200 73 2
208 98 2
264 56 2
279 19 2
231 95 2
206 148 2
214 118 2
244 73 2
230 135 2
246 24 2
198 82 2
168 134 2
199 36 2
230 48 2
285 35 2
230 84 2
243 84 2
283 122 2
246 87 2
258 53 2
207 126 2
173 70 2
275 80 2
279 57 2
214 97 2
274 98 2
199 96 2
267 112 2
187 107 2
278 3 2
262 68 2
247 65 2
164 43 2
207 119 2
211 123 2
192 69 2
153 114 2
270 110 2
299 13 2
276 40 2
201 39 2
299 95 2
171 13 2
229 121 2
295 39 2
238 7 2
239 8 2
288 108 2
214 146 2
287 34 2
165 39 2
174 62 2
262 120 2
174 22 2
240 131 2
256 111 2
289 136 2
184 74 2
153 58 2
232 135 2
216 68 2
285 141 2
269 138 2
282 115 2
222 28 2
180 131 2
277 63 2
251 72 2
296 35 2
262 72 2
278 23 2
172 6 2
243 61 2
217 143 2
213 0 2
231 145 2
215 87 2
206 94 2
262 64 2
241 118 2
251 81 2
205 125 2
297 6 2
250 36 2
217 101 2
298 77 2
181 19 2
197 128 2
173 78 2
163 38 2
238 100 2
265 33 2
230 31 2
258 97 2
224 55 2
222 64 2
291 18 2
261 29 2
283 87 2
223 42 2
244 55 2
184 60 2
261 112 2
229 34 2
230 136 2
184 50 2
246 24 2
266 56 2
212 112 2
224 15 2
191 12 2
182 70 2
235 74 2
198 34 2
220 124 2
279 97 2
190 40 2
283 16 2
161 25 2
288 108 2
268 14 2
162 39 2
231 123 2
253 81 2
286 51 2
271 76 2
291 146 2
257 82 2
164 55 2
292 119 2
268 89 2
262 130 2
262 75 2
230 46 2
272 75 2
178 43 2
221 61 2
289 100 2
233 95 2
166 42 2
183 71 2
255 40 2
179 63 2
272 95 2
287 68 2
261 134 2
255 143 2
278 73 2
150 124 2
150 90 2
270 145 2
253 108 2
200 114 2
206 128 2
284 78 2
198 52 2
279 85 2
250 114 2
190 102 2
207 25 2
277 56 2
231 41 2
259 114 2
171 49 2
180 41 2
260 141 2
166 73 2
213 133 2
225 13 2
249 131 2
152 124 2
241 37 2
160 126 2
238 20 2
297 39 2
177 53 2
266 115 2
248 11 2
270 18 2
202 79 2
217 1 2
197 85 2
254 47 2
236 42 2
238 138 2
204 128 2
232 140 2
257 0 2
230 76 2
257 8 2
299 43 2
278 122 2
171 39 2
296 131 2
171 142 2
246 86 2
248 132 2
242 111 2
184 99 2
188 55 2
206 30 2
256 107 2
284 93 2
156 129 2
213 89 2
185 106 2
252 105 2
231 59 2
202 49 2
248 121 2
166 143 2
197 119 2
294 125 2
269 71 2
242 25 2
227 78 2
191 87 2
201 128 2
206 63 2
264 99 2
169 9 2
190 94 2
275 112 2
222 9 2
192 134 2
167 144 2
155 98 2
254 109 2
200 23 2
182 94 2
236 120 2
285 2 2
293 114 2
164 18 2
230 84 2
234 16 2
158 98 2
267 98 2
238 61 2
259 85 2
194 4 2
283 10 2
185 9 2
255 51 2
209 50 2
296 34 2
219 77 2
222 68 2
264 122 2
224 80 2
260 45 2
295 9 2
195 79 2
272 8 2
265 127 2
263 72 2
207 124 2
273 112 2
219 45 2
211 1 2
202 97 2
224 0 2
224 90 2
195 135 2
183 83 2
226 65 2
182 114 2
266 61 2
273 90 2
162 118 2
254 17 2
212 23 2
155 57 2
176 3 2
282 149 2
276 70 2
201 104 2
170 41 2
264 90 2
219 49 2
216 22 2
243 140 2
238 69 2
249 47 2
162 16 2
160 129 2
297 33 2
201 113 2
219 10 2
155 111 2
153 133 2
278 149 2
200 10 2
263 88 2
245 29 2
177 82 2
251 86 2
241 131 2
249 100 2
237 14 2
257 97 2
297 67 2
168 59 2
180 130 2
164 80 2
271 28 2
288 51 2
298 4 2
159 65 2
282 114 2
286 95 2
248 32 2
204 139 2
251 7 2
179 143 2
193 68 2
222 85 2
283 3 2
275 81 2
171 102 2
179 50 2
297 71 2
224 94 2
162 133 2
195 22 2
212 69 2
297 140 2
188 240 4
236 296 4
276 279 4
282 246 3
225 261 3
175 216 4
159 295 3
299 184 3
150 155 3
189 237 3
263 220 3
228 203 4
251 185 3
256 208 3
193 212 3
232 197 4
234 285 3
204 205 4
227 283 3
297 193 3
167 271 3
254 229 4
274 262 3
176 180 4
178 222 4
285 296 4
280 228 4
155 186 4
161 273 4
212 223 3
207 280 3
298 231 3
240 252 3
271 183 4
255 266 4
160 188 4
231 226 4
242 282 3
296 293 4
168 206 4
222 153 3
185 212 4
210 235 4
170 290 3
206 210 3
268 261 4
248 214 3
177 266 4
211 287 3
287 230 4
246 291 4
179 156 4
201 222 3
247 236 4
283 172 3
195 181 3
278 174 4
184 272 3
244 280 3
153 158 3
162 165 4
243 247 4
224 193 4
239 202 3
174 216 3
266 175 3
217 196 4
180 151 4
199 172 4
157 239 3
241 299 3
292 237 3
215 177 3
295 249 4
284 191 3
261 214 3
164 155 3
173 170 3
191 289 4
202 214 3
203 216 3
279 236 3
190 269 3
265 285 4
152 156 3
213 177 3
183 294 3
154 245 3
252 167 3
208 246 4
267 280 3
226 226 3
286 286 3
209 154 3
289 182 3
165 203 3
293 258 4
275 280 4
169 278 3
277 205 4
187 293 4
238 261 4
196 184 4
219 164 4
192 223 3
290 287 3
294 226 3
205 238 3
216 238 3
237 275 3
273 296 3
249 188 4
200 298 3
151 212 4
259 239 3
270 298 3
194 190 4
171 243 3
221 196 4
229 291 3
223 219 3
258 186 4
233 246 3
272 163 3
269 226 3
230 189 4
186 210 4
250 223 4
220 176 3
264 173 4
158 248 3
281 268 4
253 166 3
181 238 3
235 237 4
288 188 4
245 229 4
291 194 3
182 249 3
197 196 3
198 213 3
156 240 3
166 287 4
172 166 4
218 156 4
163 245 3
260 219 3
214 203 3
257 181 4
262 222 4
281 181 4
236 230 4
200 195 4
229 255 3
200 157 4
239 276 3
169 293 3
295 178 3
174 232 4
260 152 4
207 280 4
205 264 4
165 194 3
157 255 3
265 246 3
154 271 3
209 231 3
190 194 3
244 179 4
251 177 4
174 173 4
252 293 4
282 189 3
298 164 4
151 199 3
169 265 3
249 224 3
240 282 4
276 187 3
199 283 3
282 225 3
283 234 4
152 204 3
215 200 4
216 174 3
213 158 3
258 244 3
208 198 4
248 216 3
163 210 4
160 292 4
276 270 4
248 296 3
257 241 4
202 220 4
213 257 4
185 264 3
203 158 4
170 185 4
250 171 3
150 226 4
174 271 4
240 263 4
237 215 4
223 191 4
179 153 3
290 269 3
151 156 3
256 268 3
161 266 4
230 287 4
225 213 3
162 232 4
266 192 3
270 277 4
178 222 3
176 171 3
294 206 3
244 204 3
169 223 3
262 212 4
151 220 3
237 276 4
295 268 3
187 204 3
218 154 4
207 203 4
197 202 4
225 219 4
166 181 4
189 163 4
292 209 3
227 223 3
247 217 3
229 150 3
298 260 4
192 265 3
177 204 3
241 211 4
267 249 3
246 195 3
152 166 4
157 207 3
224 152 4
176 158 3
257 154 4
171 166 4
294 268 3
189 210 4
259 172 3
234 227 3
264 163 3
214 264 3
247 151 3
254 196 4
247 197 4
235 282 3
262 210 4
172 194 3
230 161 3
284 170 3
199 222 3
277 181 3
206 217 4
166 296 4
268 173 4
199 245 3
194 272 3
265 280 4
219 172 4
272 245 4
266 155 3
299 255 4
150 298 4
173 228 4
275 245 4
276 171 4
152 196 4
289 221 4
291 177 3
214 183 3
181 238 4
288 192 3
249 173 3
182 295 4
171 179 4
286 264 3
154 199 4
214 243 4
293 172 3
249 165 4
282 266 3
210 174 4
208 173 3
249 218 4
199 192 3
268 173 3
167 290 3
272 249 3
299 293 4
250 192 4
222 271 4
168 186 4
290 283 4
258 263 3
289 266 3
283 170 4
197 278 4
240 198 4
158 235 3
152 195 3
274 169 4
222 283 3
183 161 4
178 187 4
214 190 4
282 163 3
190 246 4
259 288 4
206 232 3
217 231 4
214 151 3
218 219 3
298 156 3
239 291 3
225 205 4
215 296 4
289 195 4
198 177 4
209 202 3
299 175 3
290 171 4
263 249 3
171 203 4
243 271 3
264 277 4
190 247 3
243 227 4
172 279 3
193 232 4
262 298 3
262 249 3
228 298 4
200 247 4
295 157 3
405 33 5
318 56 5
415 36 5
363 32 5
325 69 5
440 28 5
330 118 5
458 137 5
342 18 5
347 107 5
302 31 5
408 94 5
412 98 5
366 108 5
427 73 5
326 31 5
388 48 5
303 81 5
485 0 5
312 67 5
382 12 5
399 32 5
429 26 5
416 77 5
374 60 5
417 77 5
480 144 5
423 3 5
368 138 5
356 51 5
306 39 5
410 94 5
456 98 5
351 96 5
471 120 5
337 109 5
473 46 5
307 52 5
308 76 5
443 58 5
407 126 5
455 29 5
445 138 5
300 72 5
433 25 5
376 31 5
387 64 5
436 22 5
357 65 5
379 32 5
375 141 5
401 75 5
346 146 5
469 95 5
323 120 5
497 38 5
428 8 5
422 93 5
370 126 5
386 109 5
394 45 5
324 145 5
344 33 5
311 88 5
495 84 5
391 70 5
479 2 5
411 119 5
462 0 5
397 74 5
377 38 5
460 7 5
498 135 5
454 81 5
457 143 5
395 30 5
442 51 5
313 128 5
489 96 5
493 84 5
360 114 5
322 113 5
383 118 5
392 133 5
446 112 5
461 51 5
459 2 5
463 139 5
452 17 5
403 8 5
389 147 5
430 23 5
447 113 5
486 96 5
327 63 5
359 141 5
477 78 5
393 35 5
358 148 5
464 66 5
439 126 5
341 65 5
492 117 5
317 147 5
453 130 5
419 121 5
465 63 5
490 18 5
425 122 5
435 1 5
328 2 5
301 112 5
475 7 5
310 141 5
424 62 5
378 113 5
482 97 5
350 91 5
316 72 5
478 131 5
353 22 5
361 142 5
309 27 5
491 105 5
338 53 5
470 128 5
381 40 5
345 50 5
398 90 5
418 146 5
472 80 5
488 102 5
487 0 5
329 79 5
314 66 5
402 91 5
499 66 5
481 120 5
335 100 5
437 31 5
438 107 5
484 67 5
494 66 5
468 9 5
348 47 5
334 91 5
343 66 5
373 18 5
340 15 5
371 137 5
432 59 5
474 111 5
441 134 5
333 21 5
380 100 5
304 50 5
448 83 5
369 138 5
406 119 5
355 148 5
404 96 5
449 110 5
372 132 5
336 53 5
451 132 5
421 1 5
450 45 5
331 78 5
354 94 5
467 48 5
496 51 5
420 82 5
339 24 5
390 51 5
384 68 5
352 130 5
396 74 5
409 92 5
320 39 5
332 95 5
431 7 5
385 71 5
315 14 5
400 138 5
367 143 5
483 92 5
434 108 5
444 18 5
426 56 5
349 105 5
413 128 5
466 5 5
321 81 5
414 67 5
365 65 5
319 143 5
362 53 5
476 78 5
364 52 5
305 94 5
479 4 5
325 87 5
353 80 5
307 102 5
338 18 5
469 15 5
307 19 5
420 5 5
353 67 5
422 123 5
496 29 5
401 71 5
345 99 5
342 81 5
482 57 5
323 45 5
474 132 5
402 100 5
474 63 5
442 76 5
417 63 5
377 134 5
483 48 5
341 37 5
458 124 5
394 5 5
443 118 5
494 67 5
316 139 5
382 117 5
471 147 5
333 62 5
315 7 5
396 60 5
497 6 5
477 89 5
449 53 5
469 57 5
358 23 5
339 76 5
357 92 5
487 85 5
313 141 5
350 79 5
318 87 5
483 124 5
391 125 5
417 140 5
370 94 5
317 81 5
320 50 5
358 23 5
498 137 5
440 25 5
442 60 5
445 8 5
387 83 5
469 59 5
353 149 5
357 60 5
468 140 5
440 13 5
302 20 5
349 59 5
368 133 5
458 20 5
366 60 5
360 61 5
443 56 5
386 25 5
374 87 5
454 1 5
390 40 5
418 59 5
397 129 5
457 22 5
479 33 5
436 94 5
464 26 5
390 66 5
416 97 5
313 67 5
330 62 5
362 130 5
459 112 5
410 47 5
393 17 5
314 84 5
382 67 5
477 82 5
491 100 5
480 46 5
424 101 5
404 64 5
487 17 5
308 55 5
443 141 5
374 143 5
326 17 5
323 104 5
485 130 5
367 68 5
361 58 5
333 74 5
493 97 5
419 8 5
419 50 5
366 24 5
469 26 5
434 44 5
345 14 5
428 48 5
435 53 5
365 4 5
304 67 5
342 105 5
450 113 5
327 22 5
440 20 5
414 109 5
405 2 5
422 15 5
496 110 5
309 145 5
364 108 5
487 89 5
326 123 5
344 142 5
477 73 5
492 107 5
464 140 5
496 139 5
349 44 5
335 4 5
446 91 5
380 136 5
301 24 5
345 60 5
438 129 5
434 93 5
385 117 5
365 74 5
478 128 5
303 9 5
419 62 5
301 98 5
343 78 5
460 54 5
313 8 5
377 116 5
450 37 5
442 98 5
393 21 5
333 115 5
336 115 5
329 148 5
470 76 5
464 33 5
441 12 5
461 52 5
396 107 5
376 4 5
373 17 5
446 130 5
344 75 5
334 16 5
408 131 5
430 9 5
371 101 5
363 61 5
401 22 5
361 123 5
396 149 5
342 14 5
421 87 5
368 132 5
396 149 5
433 34 5
361 138 5
409 99 5
450 38 5
300 8 5
422 133 5
406 51 5
400 126 5
459 11 5
440 87 5
467 92 5
495 44 5
378 72 5
421 79 5
380 144 5
353 25 5
379 65 5
330 57 5
351 55 5
438 3 5
433 107 5
327 31 5
328 128 5
499 133 5
328 55 5
369 64 5
310 73 5
326 131 5
387 56 5
487 44 5
480 102 5
337 129 5
340 149 5
401 43 5
311 30 5
387 94 5
377 114 5
395 92 5
411 51 5
475 16 5
496 141 5
434 118 5
319 113 5
428 138 5
323 140 5
445 112 5
447 55 5
398 72 5
372 62 5
340 141 5
411 147 5
328 65 5
449 125 5
368 36 5
305 79 5
445 66 5
404 147 5
474 102 5
301 134 5
326 109 5
485 130 5
399 87 5
351 139 5
424 110 5
354 128 5
386 143 5
431 127 5
334 7 5
416 69 5
472 128 5
422 75 5
353 106 5
330 51 5
349 106 5
304 31 5
468 20 5
380 119 5
322 6 5
475 40 5
478 57 5
426 107 5
306 47 5
390 113 5
335 67 5
347 127 5
478 19 5
321 128 5
391 35 5
396 96 5
363 92 5
388 117 5
315 142 5
306 38 5
329 99 5
415 93 5
467 58 5
408 106 5
396 53 5
387 46 5
494 129 5
431 111 5
322 107 5
432 131 5
383 55 5
324 69 5
491 139 5
464 103 5
393 64 5
339 64 5
494 55 5
391 1 5
366 37 5
487 68 5
394 90 5
376 92 5
432 92 5
348 53 5
420 90 5
301 63 5
349 66 5
345 27 5
396 138 5
346 34 5
324 7 5
494 80 5
327 102 5
387 139 5
306 137 5
423 95 5
340 146 5
470 115 5
497 106 5
311 55 5
349 30 5
468 93 5
460 148 5
434 126 5
371 131 5
438 64 5
321 31 5
354 36 5
415 82 5
381 101 5
471 2 5
358 11 5
396 39 5
388 21 5
363 5 5
438 130 5
337 134 5
369 125 5
401 13 5
464 48 5
405 121 5
317 107 5
462 28 5
372 148 5
423 141 5
322 83 5
421 87 5
457 135 5
346 141 5
482 103 5
342 48 5
386 146 5
395 130 5
449 113 5
309 148 5
368 86 5
487 40 5
341 40 5
316 121 5
485 34 5
347 69 5
460 84 5
334 69 5
456 149 5
478 102 5
338 43 5
463 129 5
363 126 5
405 92 5
369 2 5
398 117 5
498 80 5
363 113 5
374 57 5
449 116 5
465 124 5
328 61 5
397 48 5
378 102 5
326 100 5
491 71 5
490 62 5
480 139 5
342 82 5
473 10 5
482 95 5
443 74 5
490 27 5
394 32 5
465 102 5
372 93 5
389 49 5
317 61 5
418 38 5
434 19 5
324 131 5
458 30 5
465 123 5
354 67 5
463 113 5
319 89 5
325 96 5
465 21 5
337 8 5
376 41 5
434 59 5
484 141 5
341 20 5
435 24 5
313 57 5
408 133 5
454 134 5
329 10 5
430 47 5
400 86 5
384 21 5
432 96 5
461 102 5
320 43 5
474 34 5
455 104 5
488 10 5
399 33 5
351 32 5
344 45 5
493 129 5
349 81 5
453 60 5
383 43 5
305 34 5
475 45 5
394 65 5
418 61 5
368 66 5
