1388 1117
1117 1388
103 862
1653 126
1635 798
1362 390
1635 390
1692 1635
1635 1692
1269 862
1461 424
1141 321
1449 1297
1297 1449
197 519
1461 1142
1142 1461
1090 862
33 862
1278 228
1094 870
197 489
1136 489
1278 365
1291 1737
1628 27
1420 926
1290 365
42 862
222 520
1296 1553
1553 1296
1599 1496
1496 1599
1336 862
1594 1278
1278 1594
1635 352
1461 897
1445 254
170 519
99 688
1355 364
197 729
1217 321
99 588
1594 1336
1336 1594
206 853
197 862
1413 1031
155 929
1254 862
1254 688
99 953
99 1031
1449 862
1449 1290
1290 1449
1300 862
27 862
235 862
99 853
1108 688
1290 390
197 1031
235 620
1355 862
1355 390
1413 99
1355 99
1290 1004
1355 853
1304 1616
1616 1304
290 27
27 290
1091 408
1742 1004
307 390
1278 1273
1273 1278
1742 74
1431 862
1266 74
1155 862
1155 757
1461 270
1267 1297
1297 1267
1094 321
1585 519
207 519
194 798
1190 104
128 862
1594 1705
1278 841
1413 853
1373 862
1582 588
307 197
197 307
197 858
235 1031
1545 235
1155 524
1261 158
1413 197
74 841
1296 588
1672 1267
1267 1672
1152 524
1254 1355
1355 1254
241 862
197 929
1516 1141
1141 1516
1700 321
270 241
241 270
1141 841
270 390
74 270
270 74
99 364
307 969
1114 969
290 862
1492 862
1300 197
1186 1031
1492 924
1406 862
1225 321
1373 1403
1403 1373
1273 390
1254 235
235 390
85 315
315 85
1364 1705
1614 160
1512 862
1278 1094
1094 1278
1603 1031
1504 227
1375 862
19 862
213 862
312 969
1413 235
206 849
1492 99
1700 515
1290 1141
1141 1290
166 790
1198 165
1490 862
1594 424
1165 862
1585 862
1461 369
1717 798
1461 321
1628 1339
1339 1628
1281 862
21 528
1461 984
1249 862
1291 335
184 752
1523 862
1624 390
236 846
1703 114
1267 949
1339 197
1661 399
1388 628
1278 1269
1269 1278
1504 1650
1650 1504
1635 1006
1594 698
1717 124
1406 146
197 695
1261 636
207 167
167 207
1516 197
1651 862
1261 1217
1217 1261
1261 390
235 524
1594 74
206 1031
1439 1373
1373 1439
1297 522
315 343
1296 1141
1141 1296
1526 862
1269 1296
1296 1269
235 688
1296 241
1428 1273
1273 1428
1273 841
97 646
270 519
158 862
1705 969
120 862
55 862
1355 1031
1110 1290
1290 1110
312 862
93 588
231 862
231 698
197 1004
1336 1400
1400 1336
1145 390
74 432
1254 620
1254 1155
1155 1254
1355 235
1355 953
1128 588
1254 99
93 364
235 588
197 369
1373 321
1413 862
285 862
1269 51
1320 1267
1267 1320
1654 688
1449 1278
1278 1449
225 862
51 519
43 390
170 1004
1545 688
99 929
206 588
241 798
1141 114
114 858
1107 862
1254 1031
1628 1742
99 969
1545 588
1615 235
1273 74
1192 862
1594 270
1654 862
254 1004
1275 278
1504 862
1545 862
1364 43
1700 197
1275 862
1705 949
1413 436
170 862
1582 862
1582 235
1461 1273
1273 1461
1439 1327
1327 1439
1394 546
1516 390
1260 688
206 985
1644 241
1413 75
304 862
1644 197
109 862
206 75
75 206
1516 862
1482 176
1653 207
1700 390
1705 862
307 424
1278 74
1290 74
1146 862
1655 432
241 74
74 241
1269 74
1628 549
1373 1225
1225 1373
1373 515
222 398
1628 489
155 924
1389 862
1553 379
1327 379
1742 969
1492 688
1556 677
1413 620
93 235
235 93
1186 99
1225 862
1186 1413
1413 1186
305 862
1644 305
278 305
305 278
1284 390
1373 369
197 398
1599 390
1389 103
1269 698
1089 1200
1200 1089
103 688
1516 776
1446 1396
1396 1446
74 489
1336 1373
1373 1336
1141 1266
1266 1141
1355 1741
1373 390
24 424
1463 798
1274 798
1094 1599
1599 1094
1599 798
1599 114
93 278
278 93
1492 93
1278 862
165 980
1512 1327
1327 1512
1461 644
1555 862
1644 1269
1269 1644
1269 519
1269 197
1504 170
1373 1141
1141 1373
157 862
1141 1742
1269 270
1461 241
1741 588
1273 925
1209 435
1247 862
1665 862
1665 546
1705 43
205 379
1290 222
1483 862
1483 278
1585 729
166 198
198 166
1616 1611
1611 1616
1336 969
1400 1705
1742 390
1269 390
1094 74
1416 1304
1304 1416
1217 228
1461 128
1599 197
1400 207
205 130
130 205
1267 489
1269 522
1296 312
270 197
197 270
1141 1004
1488 197
235 155
155 235
307 369
1461 1735
1692 596
24 278
278 24
1096 1096
1628 398
197 698
1327 19
93 1031
1461 688
1492 336
336 688
1303 862
1303 688
129 862
182 408
1336 254
1644 307
1741 924
1296 67
1585 312
149 752
1700 926
1132 1411
1411 1132
1472 1247
1247 1472
1354 1461
1461 1354
313 862
197 1022
1290 197
1705 519
1431 1141
1141 1431
1269 120
1471 1269
1269 1471
1389 235
1644 390
1343 1296
1296 1343
1400 278
1628 1004
1532 1303
1303 1532
1278 369
1292 1278
1278 1292
197 222
222 197
1198 984
1290 1296
1296 1290
1225 43
1635 43
1633 862
1439 1141
1141 1439
74 1004
1298 321
321 114
114 321
74 519
1118 227
1705 424
1492 1031
1482 1482
1203 1141
1141 1203
1269 241
1470 1700
1474 862
1296 825
1403 1440
1440 1403
45 67
67 45
1550 194
1555 1296
1296 1555
1228 197
1141 581
1141 42
1545 1741
1655 862
1320 1742
1461 120
1449 1094
1094 1449
1141 278
1594 1142
1142 1594
1269 798
1461 197
20 862
1339 592
197 925
1376 925
1461 925
1556 1742
1186 588
1269 1300
1300 1269
1278 925
1461 271
1098 688
227 862
1413 924
254 862
1266 379
1141 897
1343 1585
1585 1343
1267 1199
1199 1267
1296 222
278 369
1336 369
1511 432
65 65
1339 1018
1599 1416
1416 1599
1616 862
1249 390
222 695
321 926
222 390
1461 289
1599 339
1461 1281
1281 1461
1530 7
114 950
1461 165
1339 776
1628 547
1298 897
1296 390
1296 326
1298 1700
1141 270
1587 1585
1585 1587
21 126
126 21
1227 1073
1630 1267
1267 1630
1141 798
1290 406
167 197
197 167
1182 698
1252 798
1653 1035
1205 1290
1290 1205
197 825
1198 166
1550 1339
1339 1550
53 222
222 53
1141 698
1676 1635
1635 1676
1676 424
1692 1676
1676 1692
1676 390
1461 1478
1478 1461
1495 1495
1290 949
1296 43
117 888
308 374
1687 581
1683 862
1635 1440
1440 1635
1521 1727
1603 1267
1267 1603
1094 1683
1683 1094
1136 897
1700 43
1635 374
1205 1616
1616 1205
1742 120
197 658
1276 688
1635 111
1635 205
1225 383
43 167
167 43
1461 1704
1635 326
1345 595
67 197
197 67
1461 217
1376 1278
1278 1376
33 888
1304 194
1470 871
1507 207
1296 111
86 862
200 194
194 200
1140 862
1356 862
1296 254
1652 862
1633 986
177 45
45 177
1094 399
1461 160
1141 74
1339 390
1225 326
1165 390
246 464
1110 365
1742 241
278 248
248 278
1599 398
1700 451
1090 1530
1530 1090
1290 45
321 43
43 321
1554 1644
1644 1554
1606 150
1717 365
207 390
1141 1339
1339 1141
1449 270
1141 1141
1635 1661
1661 1635
1346 862
1200 1296
1296 1200
1165 1339
1339 1165
1671 862
1742 522
13 432
1344 1209
1209 1344
1620 698
1141 265
1379 1461
1461 1379
1290 1094
1094 1290
1278 986
1295 1717
1336 74
160 49
49 160
49 628
72 862
1431 1296
1296 1431
1217 522
197 947
1141 43
1225 197
1472 432
1472 925
1216 445
326 798
1635 515
1416 308
71 132
132 71
1298 1373
1373 1298
1516 1742
1267 1185
1185 1267
1291 197
1644 1644
1700 1700
1461 146
236 862
1449 1461
1461 1449
1291 165
167 925
1227 207
1609 727
1431 1550
1550 1431
1296 1700
1470 424
1443 862
1362 1523
1523 1362
1424 862
1692 862
1165 1516
1516 1165
321 547
1587 519
67 862
1273 1742
1267 862
1296 862
1269 1742
1470 1267
1267 1470
1470 1471
1471 1470
1484 1461
1461 1484
1228 399
270 798
1278 698
155 980
1354 862
1703 862
1278 1523
1523 1278
1461 1295
1295 1461
1354 1273
1273 1354
1628 205
1740 424
1737 752
1490 21
32 862
43 596
1461 1372
1372 1461
1343 1094
1094 1343
1523 43
1433 278
1199 862
335 798
1594 1620
1620 1594
222 986
1516 873
1261 862
1530 38
1232 796
167 547
207 572
1261 897
167 424
197 846
1612 197
1296 1248
1248 1296
1141 925
1516 658
1339 402
1472 862
1611 1611
1124 65
1596 862
1630 1461
1461 1630
1644 519
321 130
130 321
197 555
254 424
1290 905
1700 560
1461 1616
1616 1461
1553 862
1267 1717
1328 688
1269 1320
1320 1269
194 390
1290 1262
1262 1290
1292 1199
1199 1292
1235 1717
1461 1073
1227 1461
1461 1227
1471 248
1620 379
1418 926
1090 235
1142 1742
72 695
165 165
1740 863
1165 1652
1652 1165
1461 399
219 914
1521 393
335 862
1291 1296
1296 1291
1470 1296
1296 1470
1422 604
258 84
84 258
1710 862
1298 278
114 74
74 114
53 986
1119 278
1295 1727
1267 74
1585 1141
1141 1585
1278 1616
1616 1278
1643 1596
1596 1643
254 307
307 254
1694 43
1267 515
1516 454
1616 374
1521 1461
1461 1521
1376 1141
1141 1376
1594 693
45 809
1628 423
216 1048
1261 1624
1624 1261
206 235
235 206
1140 1141
1141 1140
1676 1296
1296 1676
1632 297
1461 1678
1678 1461
1304 897
1461 207
1227 1296
1296 1227
1194 948
1227 298
1594 24
321 538
1461 1300
1300 1461
79 862
1461 1433
1433 1461
1431 1742
1147 633
1628 365
52 862
1330 909
1326 934
1461 888
1370 1370
1205 374
1635 379
1495 1090
1090 1495
1742 408
197 549
1373 729
1386 197
207 658
1418 114
1702 658
1094 1431
1431 1094
1296 885
1635 519
1616 798
21 776
1419 165
1672 1507
1507 1672
1218 688
1499 409
1354 1257
1257 1354
1612 308
1599 406
1692 879
1376 1290
1290 1376
1199 1296
1296 1199
1278 270
1516 1431
1431 1516
197 1034
1496 1710
1496 129
123 796
1461 365
1433 359
1449 522
308 862
1620 480
49 84
84 49
1296 158
1478 1296
1296 1478
1336 1060
1616 1444
1444 1616
1184 1267
1267 1184
1094 207
1550 871
1635 438
1635 62
1671 205
2 862
114 406
1676 1717
149 184
184 149
1300 265
1400 949
1471 114
1676 321
1587 862
114 969
1599 1599
1262 871
1611 515
312 871
197 871
1094 1717
43 605
1504 1717
1671 43
1278 207
1717 519
1278 515
1198 1159
1159 1198
75 390
1705 390
1433 1267
1267 1433
1141 1512
1512 1141
1278 146
167 375
1089 1267
1267 1089
321 520
1107 858
197 905
1200 379
1558 413
1600 123
1461 549
1278 1644
1644 1278
84 766
278 43
43 278
207 124
124 207
1491 739
1089 798
114 515
1339 950
1341 1409
1409 1341
205 897
1504 3
1433 897
278 114
114 278
1094 1460
1460 1094
1461 1031
1346 390
1743 197
49 198
198 49
117 399
1614 766
1461 460
1141 432
130 298
298 130
1692 969
1628 177
1504 572
1403 1504
1504 1403
1461 1383
1383 1461
1291 149
1630 1426
1426 1630
1343 1267
1267 1343
1290 592
1296 207
1205 1440
1440 1205
1190 50
1644 798
1661 879
1661 379
1661 19
207 969
1296 585
1289 1628
1628 1289
1594 862
1461 1339
1339 1461
1606 160
1599 897
1141 969
1600 160
1661 862
1461 114
150 948
1343 862
1683 374
1416 285
1464 123
1297 489
1537 862
333 165
165 333
43 863
311 45
45 311
1400 776
1409 166
1339 1611
1611 1339
1296 846
1457 862
1123 862
1504 45
200 605
194 592
1089 298
43 515
1094 636
45 776
1296 356
1379 519
194 1026
1176 825
1449 798
1651 278
1141 489
1585 43
222 897
117 825
1267 825
1343 257
1252 1060
1235 3
1449 228
1461 1700
1700 1717
1717 1700
1290 807
207 1073
278 897
1107 45
1463 70
1296 1516
1516 1296
1141 1599
1599 1141
21 949
1460 374
1461 1587
1587 1461
1587 33
1376 369
1461 873
1594 540
307 519
1461 307
307 399
1628 888
121 862
1620 1599
1599 1620
1296 1702
1461 398
326 949
1594 572
1461 572
1267 307
1156 424
1089 379
1585 1228
1228 1585
1269 1449
1449 1269
1521 165
1318 1290
1290 1318
1444 862
1292 519
1616 126
1220 983
1090 160
1094 1296
1296 1094
1235 186
1611 1628
1628 1611
1285 980
1373 1611
1611 1373
1740 197
1235 798
1290 871
1496 862
1628 164
1521 980
1296 764
1339 897
1431 167
1563 70
304 757
158 390
1743 1743
1494 1530
1530 1494
1291 84
278 42
42 278
1585 1471
1471 1585
1471 1267
1267 1471
1267 254
1267 1004
1507 1267
1267 1507
1651 519
1653 1104
1104 1653
1205 424
1734 792
1267 897
1374 862
1141 1225
1225 1141
1516 379
1094 1400
1400 1094
1364 74
1525 862
1599 520
1471 1471
1267 1461
1461 1267
1471 798
1117 258
1599 281
1123 519
1141 949
1628 194
1621 1717
1461 374
1594 1742
1296 1418
1418 1296
1418 374
217 862
1279 487
1533 355
321 186
186 321
1089 1089
1470 1026
1470 897
36 633
132 862
1141 207
1461 1643
1643 1461
1291 1461
1461 1291
255 748
207 379
258 766
197 841
1343 798
1563 888
1199 798
1269 1269
1611 424
1373 197
1296 189
1594 1380
1380 1594
1548 83
1089 1628
1628 1089
1364 248
1461 949
1620 1141
1141 1620
270 604
51 862
1315 862
1376 1461
1461 1376
1628 408
1373 858
1628 33
1628 698
1461 661
43 74
74 43
1187 948
1577 1461
1461 1577
1596 1235
1235 1596
1599 1550
1550 1599
1550 1585
1585 1550
1257 1599
1599 1257
160 820
1488 74
1635 1628
1628 1635
1635 1136
1136 1635
1096 1285
1285 1096
1433 1296
1296 1433
209 862
1635 399
1599 399
243 948
1628 986
53 897
165 804
1096 748
74 480
1217 969
1694 278
1695 862
282 862
298 111
111 298
1704 158
1291 1291
296 278
278 296
1237 862
1296 1270
1270 1296
1461 1635
1635 1461
186 408
1142 1269
1269 1142
167 489
1094 1635
1635 1094
1676 1676
1461 248
1461 1550
1550 1461
321 798
1710 114
1585 1742
1717 489
1296 658
1461 870
1296 776
1461 593
1616 1702
1599 129
1190 1556
1556 1190
1297 862
1296 1297
1297 1296
326 969
1449 698
114 402
1354 358
1297 124
1312 757
1308 752
1742 326
66 862
1694 1141
1141 1694
1403 519
1403 798
1094 374
1700 402
1296 686
1291 1285
1285 1291
1676 1611
1611 1676
1599 969
1594 45
114 863
235 570
1165 798
207 798
1267 1031
1445 248
1594 1477
1477 1594
1461 1477
1477 1461
1094 539
1225 1290
1290 1225
1717 374
1296 114
86 798
160 84
84 160
1094 967
1628 379
197 605
1653 1490
1490 1653
278 515
1296 515
10 917
1440 114
1440 862
1296 1721
298 489
1374 432
1416 949
1517 1585
1585 1517
137 862
1652 1141
1141 1652
49 49
1267 1611
1611 1267
1521 166
1504 1267
1267 1504
1403 1616
1616 1403
43 540
1339 1297
1297 1339
1208 1060
1297 1498
1498 1297
321 390
1428 197
1094 1461
1461 1094
283 167
167 283
1379 572
1094 1587
1587 1094
1398 862
1635 871
1522 1598
1598 1522
1604 1522
1522 1604
1550 1628
1628 1550
1233 515
1461 292
1461 194
206 688
1599 1364
1364 1599
1461 908
1386 581
1290 1461
1461 1290
1118 1296
1296 1118
111 379
1461 1336
1336 1461
45 365
1461 335
1114 208
1107 519
1461 804
197 594
302 862
231 643
1204 698
1533 160
1285 1533
1533 1285
1348 321
17 391
160 198
198 160
45 250
250 45
1278 177
1200 43
1523 873
220 628
1585 408
70 278
278 70
1318 278
283 424
1318 283
1426 519
1452 572
1449 1644
1644 1449
1628 825
205 197
197 205
1269 515
176 125
125 176
1703 515
254 596
149 948
278 398
1336 1742
1628 1232
1232 1628
1339 1267
1267 1339
1599 1217
1217 1599
1644 1290
1290 1644
1461 547
1297 2
158 43
43 158
231 776
1683 1644
1644 1683
289 197
197 289
1705 1742
1742 1705
1094 1628
1628 1094
1433 43
1262 43
1207 862
1107 1611
1611 1107
1373 398
1490 393
258 862
1212 519
1199 1717
1094 1424
1424 1094
1461 406
1267 1460
1460 1267
1327 862
114 398
1376 798
1257 1461
1461 1257
1400 24
1400 197
1599 379
1431 406
1233 406
1320 1004
1461 796
1267 547
1257 659
1225 605
137 969
230 77
77 230
1384 111
1384 862
1336 841
1611 1717
103 36
36 103
43 986
1433 406
1587 1587
1248 560
1742 117
1267 19
1626 2
1653 2
1291 519
166 160
160 166
1233 1267
1267 1233
1461 489
1490 365
1261 222
1266 390
1128 1031
1273 270
1339 1339
72 339
1094 1644
1644 1094
1742 871
142 1004
1488 203
1296 695
1223 927
1628 636
1717 33
1423 1739
1303 1739
1089 825
1141 1416
1416 1141
245 862
321 658
1644 1141
1141 1644
1354 207
1521 207
1671 390
1671 158
1290 248
1194 1291
1291 1194
1628 321
1278 374
114 897
205 194
194 205
1094 408
1235 659
1594 1635
1635 1594
1461 130
1461 187
1653 21
1245 406
1296 635
306 604
1550 519
1217 1296
1296 1217
1225 1225
166 796
1285 587
1296 399
1471 1386
1386 1471
1710 129
205 519
1585 205
1635 658
186 114
114 186
1537 414
1096 790
1327 42
1327 1018
1661 1006
131 1042
1461 1588
1588 1461
1278 798
1611 278
114 519
1463 1594
1594 1463
278 167
167 278
186 798
19 897
1296 365
1227 897
1492 1628
1628 1492
1217 798
1297 158
1141 298
1339 43
1339 1296
1296 1339
1124 1303
1303 1124
1463 6
1233 1624
1624 1233
111 406
1296 406
1717 572
1205 1700
1483 1296
1296 1483
1599 1296
1296 1599
1200 399
1267 114
1516 408
1304 197
1327 1516
1516 1327
1624 515
1223 928
84 38
38 84
1291 471
1628 686
1267 686
1194 49
1631 1587
1587 1631
1296 64
1190 344
1495 927
1606 1291
1291 1606
1585 1296
1296 1585
1339 1433
1433 1339
1278 1289
1289 1278
222 560
1620 197
206 620
1620 33
1094 248
1490 1626
1626 1490
1603 862
1510 19
1510 1599
1599 1510
42 379
307 594
1461 1653
1653 1461
1327 278
1304 399
1585 1599
1599 1585
1339 194
231 111
111 231
1416 231
1208 1449
1449 1208
1136 390
1197 424
1197 43
1628 186
1364 862
1354 908
1461 432
1267 205
1262 825
1426 515
1628 618
1671 114
1308 1461
1461 1308
149 628
1516 163
248 969
248 390
74 424
120 798
1452 628
312 390
1339 1516
1516 1339
1715 862
1516 311
1423 633
1635 114
1585 281
1461 764
1496 1743
1594 1628
1628 1594
1596 1717
1413 1363
1363 1413
1579 658
1141 120
1110 572
1298 379
114 379
1628 1341
1341 1628
1461 1676
1676 1461
1643 1530
1530 1643
1269 1004
126 862
1257 1141
1141 1257
1406 307
1203 862
1158 61
1461 333
1643 1717
278 374
1296 1205
1205 1296
167 399
1267 321
123 628
1488 1742
60 961
1599 1644
1644 1599
1339 120
1461 1026
126 393
126 197
197 126
1461 283
1612 1296
1296 1612
1611 222
321 949
1585 636
124 124
1354 1336
1336 1354
1267 123
149 519
1587 1267
1267 1587
1661 74
1373 1700
1165 825
1429 166
1461 437
45 120
120 45
1094 117
1635 677
1290 1611
1611 1290
158 375
1189 862
1267 1267
1267 1165
1165 1267
272 798
1320 698
1296 205
1457 270
1471 515
1509 1461
1461 1509
1297 1297
1628 1165
1165 1628
1628 1471
1471 1628
1550 359
1185 359
1285 790
1703 695
1228 798
1336 519
1094 888
1205 207
1200 969
1504 114
143 590
1150 862
1423 763
1496 1067
1737 693
1376 270
1461 49
222 379
1700 863
146 519
287 862
1094 1433
1433 1094
1343 1297
1297 1343
123 220
220 123
1291 1235
1235 1291
1488 519
1278 1488
1488 1278
1289 798
1700 870
187 374
186 399
1174 653
1296 285
1611 197
1483 1267
1267 1483
1364 164
1278 1643
1643 1278
1649 186
1449 33
1266 658
1141 365
1205 862
258 160
160 258
1606 914
1145 228
1354 1735
1354 197
1735 197
1684 862
1290 1290
1449 1336
1336 1449
19 866
38 804
1185 1461
1461 1185
1610 862
331 462
1267 218
1652 897
117 644
1449 117
1094 281
1616 197
1620 871
1295 1285
1285 1295
1278 321
1461 435
1181 150
1411 570
1291 1588
1588 1291
167 390
1433 1290
1290 1433
1440 1141
1141 1440
1599 19
235 707
227 969
1587 1141
1141 1587
1273 128
1487 1742
1225 798
194 379
43 658
43 560
1413 1461
1461 1413
1290 969
43 53
53 43
1094 825
1142 1449
1449 1142
1141 1269
1269 1141
1208 493
1376 1208
1208 1376
248 45
45 248
1461 924
1326 220
1478 45
167 321
321 167
1676 871
1388 1291
1291 1388
1655 983
1643 856
1267 70
1616 1490
1490 1616
137 390
1635 1026
1285 1715
1490 519
1285 173
1614 75
148 265
265 148
328 862
1141 1073
1592 1291
1291 1592
43 398
1620 798
1620 1461
1461 1620
1094 798
289 289
1274 1235
1235 1274
99 707
1364 1433
1433 1364
1416 905
1252 519
1296 569
1461 889
1616 520
197 432
278 885
1138 862
1359 572
1594 1291
1291 1594
1594 1488
1488 1594
1628 1291
1291 1628
1461 1261
1261 1461
1096 766
129 605
308 798
1182 1141
1141 1182
1261 1296
1296 1261
1354 55
1594 197
1403 1296
1296 1403
1136 1136
1461 123
1141 1318
1318 1141
1339 1081
197 547
1284 1267
1267 1284
99 483
1235 207
1442 228
1286 390
1553 45
24 321
321 24
1141 1705
1512 1516
1516 1512
246 697
1205 870
1372 1198
1198 1372
1635 19
43 114
114 43
1185 949
1227 197
1671 374
1106 1267
1267 1106
1587 197
1585 248
1142 519
1336 197
1560 1080
1339 560
1461 121
1671 1400
1400 1671
1300 522
1554 212
1362 197
1498 519
1498 197
1141 1433
1433 1141
197 424
1616 167
1611 390
1267 1034
1628 593
1315 43
1635 254
1267 42
165 160
160 165
1436 492
1585 1703
1516 1290
1290 1516
1635 1635
1107 1004
1611 53
1611 986
1611 695
1671 1248
1248 1671
291 862
248 798
1630 321
1671 1290
1290 1671
1624 489
114 695
1295 682
1585 846
1719 862
1300 969
1585 798
130 798
1291 1198
1198 1291
1094 1318
1318 1094
1291 862
1599 1717
1439 278
1296 897
278 879
1740 1700
1700 1740
1449 1320
1320 1449
1643 1477
1477 1643
1461 1600
1600 1461
1355 688
1094 519
1717 352
1461 352
1616 1478
1478 1616
1616 365
1252 862
1290 398
1715 748
1296 311
1261 1550
1550 1261
1376 1644
1644 1376
1548 862
1550 1343
1343 1550
1297 207
1208 197
1740 969
1490 278
43 862
1362 897
1468 590
43 695
1251 825
1431 519
1400 1150
1150 1400
224 862
1661 390
1261 111
254 520
1348 1348
1599 776
1737 628
217 823
1616 45
283 197
197 283
1461 1715
1599 148
1599 567
1311 862
207 177
177 207
1702 862
1733 983
1461 983
289 424
307 74
74 307
1296 1504
1504 1296
130 776
1291 166
1449 312
1235 1073
1464 671
1269 380
1141 1273
1273 1141
1413 688
114 658
73 424
1703 398
1336 1141
1141 1336
1449 969
1354 519
1743 289
1328 1461
1461 1328
291 1041
1290 798
52 197
197 52
1600 1012
197 390
24 1050
1599 1261
1261 1599
1296 1077
1676 43
1290 1471
1471 1290
228 33
33 228
1090 38
1301 1700
1418 862
1461 1599
1599 1461
1419 1461
1461 1419
1354 695
1271 862
1533 1533
1205 197
1117 716
1717 776
1362 1245
1245 1362
1683 1296
1296 1683
1269 888
1267 232
259 49
49 259
1671 489
1461 585
1504 207
1684 197
1129 563
1649 862
1373 489
165 84
84 165
1178 795
197 114
114 197
1274 862
158 74
74 158
1449 644
24 1004
1336 644
1310 441
1267 593
1461 1233
1233 1461
1588 49
1220 369
1141 307
1301 1373
1373 1301
1389 798
1261 592
1440 222
1717 897
1461 515
1569 1450
1450 1569
1191 862
1635 1599
1599 1635
1290 128
1594 33
1136 114
1477 862
255 255
197 776
1354 1339
1339 1354
205 879
1296 335
1611 870
1593 1031
1107 1267
1267 1107
1121 1127
1127 1121
1439 1671
1671 1439
1298 596
1141 222
1730 413
1336 1643
1643 1336
1370 1715
1594 949
130 130
1683 742
1274 1267
1267 1274
1261 74
1141 1498
1498 1141
1717 807
321 1067
1141 1700
197 1060
1742 321
167 871
1185 798
1118 862
19 365
1700 24
307 307
208 862
1110 1018
1090 1207
1207 1090
1128 688
290 688
64 390
1165 398
1471 398
1299 1297
1297 1299
197 902
1339 222
1289 1290
1290 1289
1672 862
1717 160
1300 241
1616 609
197 365
1620 43
1141 241
1436 380
255 980
1185 1235
1235 1185
160 790
241 380
1261 1141
1141 1261
1290 603
321 560
1203 1424
1424 1203
207 114
114 207
1205 1373
1373 1205
1585 1297
1297 1585
1461 636
1275 390
1635 1742
1461 1205
1205 1461
1290 1717
1136 871
1628 235
1297 1094
1094 1297
1373 74
1336 390
227 197
197 227
1373 1296
1296 1373
197 560
24 560
1635 197
52 643
1671 1318
1318 1671
1461 1198
1198 1461
1594 1643
1643 1594
1297 1433
1433 1297
1107 1296
1296 1107
1461 64
